STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
36010	奇异女子		s150101	4	WorldNpc04430	WorldNpc04401	11	11			36009	36011									title_36010	context_36010	context_36010,menu_36010	complete_36010	uncom_36010	target_36010	task_TrackInfo_36010	next_36010	CanAcceptMenu_36010	UncompleteMenu_36010	CompleteMenu_36010					1	0	0				
36011	奇异女子		s150101	4	WorldNpc04401	WorldNpc04430	11	11			36010	36012									title_36011	context_36011	context_36011,menu_36011	complete_36011	uncom_36011	target_36011	task_TrackInfo_36011	next_36011	CanAcceptMenu_36011	UncompleteMenu_36011	CompleteMenu_36011					1	0	0				
36012	奇异女子		s150101	4	WorldNpc04430	WorldNpc04413	11	11			36011	36013									title_36012	context_36012	context_36012,menu_36012	complete_36012	uncom_36012	target_36012	task_TrackInfo_36012	next_36012	CanAcceptMenu_36012	UncompleteMenu_36012	CompleteMenu_36012					1	0	0				
36013	患难之友		s150102	4	WorldNpc04413	WorldNpc04430	11	11			36012	36016									title_36013	context_36013	context_36013,menu_36013	complete_36013	uncom_36013	target_36013	task_TrackInfo_36013	next_36013	CanAcceptMenu_36013	UncompleteMenu_36013	CompleteMenu_36013					1	0	0				
36016	患难之友		s150102	4	WorldNpc04430	WorldNpc04430	11	11			36013	36017									title_36016	context_36016	context_36016,menu_36016	complete_36016	uncom_36016	target_36016	task_TrackInfo_36016	next_36016	CanAcceptMenu_36016	UncompleteMenu_36016	CompleteMenu_36016					1	0	0				
36017	患难之友		s150102	4	WorldNpc04430	WorldNpc04401	11	11			36016	36018									title_36017	context_36017	context_36017,menu_36017	complete_36017	uncom_36017	target_36017	task_TrackInfo_36017	next_36017	CanAcceptMenu_36017	UncompleteMenu_36017	CompleteMenu_36017					1	0	0				
36018	患难之友		s150102	4	WorldNpc04401	WorldNpc04802	11	11			36017	36019							submitnpcex_36018		title_36018	context_36018	context_36018,menu_36018	complete_36018	uncom_36018	target_36018	task_TrackInfo_36018	next_36018	CanAcceptMenu_36018	UncompleteMenu_36018	CompleteMenu_36018					1	0	0				
36019	患难之友		s150102	4	WorldNpc04802	WorldNpc04802	11	11			36018	36020									title_36019	context_36019	context_36019,menu_36019	complete_36019	uncom_36019	target_36019	task_TrackInfo_36019	next_36019	CanAcceptMenu_36019	UncompleteMenu_36019	CompleteMenu_36019					1	0	0				
36020	患难之友		s150102	4	WorldNpc04802	WorldNpc04802	11	11			36019	36021									title_36020	context_36020	context_36020,menu_36020	complete_36020	uncom_36020	target_36020	task_TrackInfo_36020	next_36020	CanAcceptMenu_36020	UncompleteMenu_36020	CompleteMenu_36020					1	0	0				
36021	患难之友		s150102	4	WorldNpc04802	WorldNpc04802	11	11	36023		36020	36023									title_36021	context_36021	context_36021,menu_36021	complete_36021	uncom_36021	target_36021	task_TrackInfo_36021	next_36021	CanAcceptMenu_36021	UncompleteMenu_36021	CompleteMenu_36021					1	0	0				
36023	患难之友		s150102	4	WorldNpc04802	WorldNpc04413	11	11			36021	36024							submitnpcex_36023		title_36023	context_36023	context_36023,menu_36023	complete_36023	uncom_36023	target_36023	task_TrackInfo_36023	next_36023	CanAcceptMenu_36023	UncompleteMenu_36023	CompleteMenu_36023					1	0	0				
36024	患难之友		s150102	4	WorldNpc04413	WorldNpc04430	11	11			36023	36025									title_36024	context_36024	context_36024,menu_36024	complete_36024	uncom_36024	target_36024	task_TrackInfo_36024	next_36024	CanAcceptMenu_36024	UncompleteMenu_36024	CompleteMenu_36024					1	0	0				
36025	寻药之旅		s150103	4	WorldNpc04430	WorldNpc04551	11	11			36024	36026									title_36025	context_36025	context_36025,menu_36025	complete_36025	uncom_36025	target_36025	task_TrackInfo_36025	next_36025	CanAcceptMenu_36025	UncompleteMenu_36025	CompleteMenu_36025					1	0	0				
36026	寻药之旅		s150103	4	WorldNpc04551	WorldNpc04552	11	11			36025	36027				6004,6005			submitnpcex_36026		title_36026	context_36026	context_36026,menu_36026	complete_36026	uncom_36026	target_36026	task_TrackInfo_36026	next_36026	CanAcceptMenu_36026	UncompleteMenu_36026	CompleteMenu_36026					1	0	0				
36027	寻药之旅		s150103	4	WorldNpc04552	WorldNpc04552	11	11			36026	36028				6006					title_36027	context_36027	context_36027,menu_36027	complete_36027	uncom_36027	target_36027	task_TrackInfo_36027	next_36027	CanAcceptMenu_36027	UncompleteMenu_36027	CompleteMenu_36027					1	0	0				
36028	寻药之旅		s150103	4	WorldNpc04552	WorldNpc04553	11	11			36027	36029									title_36028	context_36028	context_36028,menu_36028	complete_36028	uncom_36028	target_36028	task_TrackInfo_36028	next_36028	CanAcceptMenu_36028	UncompleteMenu_36028	CompleteMenu_36028					1	0	0				
36029	寻药之旅		s150103	4	WorldNpc04553	WorldNpc04552	11	11			36028	36030									title_36029	context_36029	context_36029,menu_36029	complete_36029	uncom_36029	target_36029	task_TrackInfo_36029	next_36029	CanAcceptMenu_36029	UncompleteMenu_36029	CompleteMenu_36029					1	0	0				
36030	寻药之旅		s150103	4	WorldNpc04552	WorldNpc04430	11	11			36029	36031									title_36030	context_36030	context_36030,menu_36030	complete_36030	uncom_36030	target_36030	task_TrackInfo_36030	next_36030	CanAcceptMenu_36030	UncompleteMenu_36030	CompleteMenu_36030					1	0	0				
36031	寻药之旅		s150103	4	WorldNpc04430	WorldNpc04430	11	11			36030	36032									title_36031	context_36031	context_36031,menu_36031	complete_36031	uncom_36031	target_36031	task_TrackInfo_36031	next_36031	CanAcceptMenu_36031	UncompleteMenu_36031	CompleteMenu_36031					1	0	0				
36032	寻药之旅		s150103	4	WorldNpc04430	WorldNpc04552	11	11			36031	36034									title_36032	context_36032	context_36032,menu_36032	complete_36032	uncom_36032	target_36032	task_TrackInfo_36032	next_36032	CanAcceptMenu_36032	UncompleteMenu_36032	CompleteMenu_36032					1	0	0				
36034	寻药之旅		s150103	4	WorldNpc04552	WorldNpc04413	11	11			36032	36035									title_36034	context_36034	context_36034,menu_36034	complete_36034	uncom_36034	target_36034	task_TrackInfo_36034	next_36034	CanAcceptMenu_36034	UncompleteMenu_36034	CompleteMenu_36034					1	0	0				
36035	寻药之旅		s150103	4	WorldNpc04413	WorldNpc04414	11	11			36034	36036				6007					title_36035	context_36035	context_36035,menu_36035	complete_36035	uncom_36035	target_36035	task_TrackInfo_36035	next_36035	CanAcceptMenu_36035	UncompleteMenu_36035	CompleteMenu_36035					1	0	0				
36036	寻药之旅		s150103	4	WorldNpc04414	WorldNpc04401	11	11			36035	36037									title_36036	context_36036	context_36036,menu_36036	complete_36036	uncom_36036	target_36036	task_TrackInfo_36036	next_36036	CanAcceptMenu_36036	UncompleteMenu_36036	CompleteMenu_36036					1	0	0				
36037	天道万物		s150104	4	WorldNpc04401	WorldNpc04401	11	11			36036	36038									title_36037	context_36037	context_36037,menu_36037	complete_36037	uncom_36037	target_36037	task_TrackInfo_36037	next_36037	CanAcceptMenu_36037	UncompleteMenu_36037	CompleteMenu_36037					1	0	0				
36038	天道万物		s150104	4	WorldNpc04401	WorldNpc04413	11	11			36037	36039									title_36038	context_36038	context_36038,menu_36038	complete_36038	uncom_36038	target_36038	task_TrackInfo_36038	next_36038	CanAcceptMenu_36038	UncompleteMenu_36038	CompleteMenu_36038					1	0	0				
36039	天道万物		s150104	4	WorldNpc04413	WorldNpc04430	11	11			36038	36040									title_36039	context_36039	context_36039,menu_36039	complete_36039	uncom_36039	target_36039	task_TrackInfo_36039	next_36039	CanAcceptMenu_36039	UncompleteMenu_36039	CompleteMenu_36039					1	0	0				
36040	天道万物		s150104	4	WorldNpc04430	WorldNpc04430	11	11			36039	36041									title_36040	context_36040	context_36040,menu_36040	complete_36040	uncom_36040	target_36040	task_TrackInfo_36040	next_36040	CanAcceptMenu_36040	UncompleteMenu_36040	CompleteMenu_36040					1	0	0				
36041	天道万物		s150104	4	WorldNpc04430	WorldNpc04401	11	11			36040	36042									title_36041	context_36041	context_36041,menu_36041	complete_36041	uncom_36041	target_36041	task_TrackInfo_36041	next_36041	CanAcceptMenu_36041	UncompleteMenu_36041	CompleteMenu_36041					1	0	0				
36042	天道万物		s150104	4	WorldNpc04401	WorldNpc04417	11	11			36041	36043							submitnpcex_36042		title_36042	context_36042	context_36042,menu_36042	complete_36042	uncom_36042	target_36042	task_TrackInfo_36042	next_36042	CanAcceptMenu_36042	UncompleteMenu_36042	CompleteMenu_36042					1	0	0				
36043	天道万物		s150104	4	WorldNpc04417	WorldNpc04401	11	11			36042	36044									title_36043	context_36043	context_36043,menu_36043	complete_36043	uncom_36043	target_36043	task_TrackInfo_36043	next_36043	CanAcceptMenu_36043	UncompleteMenu_36043	CompleteMenu_36043					1	0	0				
36044	天道万物		s150104	4	WorldNpc04401	WorldNpc04430	11	11			36043	36045				6009					title_36044	context_36044	context_36044,menu_36044	complete_36044	uncom_36044	target_36044	task_TrackInfo_36044	next_36044	CanAcceptMenu_36044	UncompleteMenu_36044	CompleteMenu_36044					1	0	0				
36045	天道万物		s150104	4	WorldNpc04430	WorldNpc04413	11	11			36044	36046									title_36045	context_36045	context_36045,menu_36045	complete_36045	uncom_36045	target_36045	task_TrackInfo_36045	next_36045	CanAcceptMenu_36045	UncompleteMenu_36045	CompleteMenu_36045					1	0	0				
36046	天道万物		s150104	4	WorldNpc04413	WorldNpc04804	11	11			36045	36047							submitnpcex_36046		title_36046	context_36046	context_36046,menu_36046	complete_36046	uncom_36046	target_36046	task_TrackInfo_36046	next_36046	CanAcceptMenu_36046	UncompleteMenu_36046	CompleteMenu_36046					1	0	0				
36047	天道万物		s150104	4	WorldNpc04804	WorldNpc04401	11	11			36046	36048									title_36047	context_36047	context_36047,menu_36047	complete_36047	uncom_36047	target_36047	task_TrackInfo_36047	next_36047	CanAcceptMenu_36047	UncompleteMenu_36047	CompleteMenu_36047					1	0	0				
36048	天道万物		s150104	4	WorldNpc04401	WorldNpc04401	11	11	36049		36047	36049									title_36048	context_36048	context_36048,menu_36048	complete_36048	uncom_36048	target_36048	task_TrackInfo_36048	next_36048	CanAcceptMenu_36048	UncompleteMenu_36048	CompleteMenu_36048					1	0	0				
36049	再起波澜		s150201	4	WorldNpc04405	WorldNpc04405	11	11			36048	36050									title_36049	context_36049	context_36049,menu_36049	complete_36049	uncom_36049	target_36049	task_TrackInfo_36049	next_36049	CanAcceptMenu_36049	UncompleteMenu_36049	CompleteMenu_36049					1	0	0				
36050	再起波澜		s150201	4	WorldNpc04405	WorldNpc04418	11	11			36049	36051									title_36050	context_36050	context_36050,menu_36050	complete_36050	uncom_36050	target_36050	task_TrackInfo_36050	next_36050	CanAcceptMenu_36050	UncompleteMenu_36050	CompleteMenu_36050					1	0	0				
36051	再起波澜		s150201	4	WorldNpc04418	WorldNpc04405	11	11			36050	36052									title_36051	context_36051	context_36051,menu_36051	complete_36051	uncom_36051	target_36051	task_TrackInfo_36051	next_36051	CanAcceptMenu_36051	UncompleteMenu_36051	CompleteMenu_36051					1	0	0				
36052	再起波澜		s150201	4	WorldNpc04405	WorldNpc04418	11	11			36051	36053									title_36052	context_36052	context_36052,menu_36052	complete_36052	uncom_36052	target_36052	task_TrackInfo_36052	next_36052	CanAcceptMenu_36052	UncompleteMenu_36052	CompleteMenu_36052					1	0	0				
36053	再起波澜		s150201	4	WorldNpc04418	WorldNpc04418	11	11			36052	36054									title_36053	context_36053	context_36053,menu_36053	complete_36053	uncom_36053	target_36053	task_TrackInfo_36053	next_36053	CanAcceptMenu_36053	UncompleteMenu_36053	CompleteMenu_36053					1	0	0				
36054	再起波澜		s150201	4	WorldNpc04418	WorldNpc04418	11	11			36053	36055									title_36054	context_36054	context_36054,menu_36054	complete_36054	uncom_36054	target_36054	task_TrackInfo_36054	next_36054	CanAcceptMenu_36054	UncompleteMenu_36054	CompleteMenu_36054					1	0	0				
36055	再起波澜		s150201	4	WorldNpc04418	WorldNpc04419	11	11			36054	36056									title_36055	context_36055	context_36055,menu_36055	complete_36055	uncom_36055	target_36055	task_TrackInfo_36055	next_36055	CanAcceptMenu_36055	UncompleteMenu_36055	CompleteMenu_36055					1	0	0				
36056	再起波澜		s150201	4	WorldNpc04419	WorldNpc04419	11	11			36055	36057									title_36056	context_36056	context_36056,menu_36056	complete_36056	uncom_36056	target_36056	task_TrackInfo_36056	next_36056	CanAcceptMenu_36056	UncompleteMenu_36056	CompleteMenu_36056					1	0	0				
36057	再起波澜		s150201	4	WorldNpc04419	WorldNpc04419	11	11			36056	36058									title_36057	context_36057	context_36057,menu_36057	complete_36057	uncom_36057	target_36057	task_TrackInfo_36057	next_36057	CanAcceptMenu_36057	UncompleteMenu_36057	CompleteMenu_36057					1	0	0				
36058	再起波澜		s150201	4	WorldNpc04419	WorldNpc04404	11	11			36057	36059									title_36058	context_36058	context_36058,menu_36058	complete_36058	uncom_36058	target_36058	task_TrackInfo_36058	next_36058	CanAcceptMenu_36058	UncompleteMenu_36058	CompleteMenu_36058					1	0	0				
36059	再起波澜		s150201	4	WorldNpc04404	WorldNpc04419	11	11			36058	36060				6010					title_36059	context_36059	context_36059,menu_36059	complete_36059	uncom_36059	target_36059	task_TrackInfo_36059	next_36059	CanAcceptMenu_36059	UncompleteMenu_36059	CompleteMenu_36059					1	0	0				
36060	再起波澜		s150201	4	WorldNpc04419	WorldNpc04419	11	11			36059	36061				6011					title_36060	context_36060	context_36060,menu_36060	complete_36060	uncom_36060	target_36060	task_TrackInfo_36060	next_36060	CanAcceptMenu_36060	UncompleteMenu_36060	CompleteMenu_36060					1	0	0				
36061	门内生乱		s150202	4	WorldNpc04419	WorldNpc04418	11	11			36060	36062									title_36061	context_36061	context_36061,menu_36061	complete_36061	uncom_36061	target_36061	task_TrackInfo_36061	next_36061	CanAcceptMenu_36061	UncompleteMenu_36061	CompleteMenu_36061					1	0	0				
36062	门内生乱		s150202	4	WorldNpc04418	WorldNpc04554	11	11			36061	36063							submitnpcex_36062		title_36062	context_36062	context_36062,menu_36062	complete_36062	uncom_36062	target_36062	task_TrackInfo_36062	next_36062	CanAcceptMenu_36062	UncompleteMenu_36062	CompleteMenu_36062					1	0	0				
36063	门内生乱		s150202	4	WorldNpc04554	WorldNpc04554	11	11			36062	36064									title_36063	context_36063	context_36063,menu_36063	complete_36063	uncom_36063	target_36063	task_TrackInfo_36063	next_36063	CanAcceptMenu_36063	UncompleteMenu_36063	CompleteMenu_36063					1	0	0				
36064	门内生乱		s150202	4	WorldNpc04554	WorldNpc04404	11	11			36063	36065									title_36064	context_36064	context_36064,menu_36064	complete_36064	uncom_36064	target_36064	task_TrackInfo_36064	next_36064	CanAcceptMenu_36064	UncompleteMenu_36064	CompleteMenu_36064					1	0	0				
36065	门内生乱		s150202	4	WorldNpc04404	WorldNpc04404	11	11			36064	36066									title_36065	context_36065	context_36065,menu_36065	complete_36065	uncom_36065	target_36065	task_TrackInfo_36065	next_36065	CanAcceptMenu_36065	UncompleteMenu_36065	CompleteMenu_36065					1	0	0				
36066	门内生乱		s150202	4	WorldNpc04404	WorldNpc04420	11	11			36065	36067									title_36066	context_36066	context_36066,menu_36066	complete_36066	uncom_36066	target_36066	task_TrackInfo_36066	next_36066	CanAcceptMenu_36066	UncompleteMenu_36066	CompleteMenu_36066					1	0	0				
36067	门内生乱		s150202	4	WorldNpc04420	WorldNpc04421	11	11			36066	36068									title_36067	context_36067	context_36067,menu_36067	complete_36067	uncom_36067	target_36067	task_TrackInfo_36067	next_36067	CanAcceptMenu_36067	UncompleteMenu_36067	CompleteMenu_36067					1	0	0				
36068	门内生乱		s150202	4	WorldNpc04421	WorldNpc04422	11	11			36067	36069									title_36068	context_36068	context_36068,menu_36068	complete_36068	uncom_36068	target_36068	task_TrackInfo_36068	next_36068	CanAcceptMenu_36068	UncompleteMenu_36068	CompleteMenu_36068					1	0	0				
36069	门内生乱		s150202	4	WorldNpc04422	WorldNpc04422	11	11			36068	36070									title_36069	context_36069	context_36069,menu_36069	complete_36069	uncom_36069	target_36069	task_TrackInfo_36069	next_36069	CanAcceptMenu_36069	UncompleteMenu_36069	CompleteMenu_36069					1	0	0				
36070	门内生乱		s150202	4	WorldNpc04422	WorldNpc04401	11	11			36069	36071									title_36070	context_36070	context_36070,menu_36070	complete_36070	uncom_36070	target_36070	task_TrackInfo_36070	next_36070	CanAcceptMenu_36070	UncompleteMenu_36070	CompleteMenu_36070					1	0	0				
36071	门内生乱		s150202	4	WorldNpc04401	WorldNpc04401	11	11			36070	36072				6012,6013					title_36071	context_36071	context_36071,menu_36071	complete_36071	uncom_36071	target_36071	task_TrackInfo_36071	next_36071	CanAcceptMenu_36071	UncompleteMenu_36071	CompleteMenu_36071					1	0	0				
36072	门内生乱		s150202	4	WorldNpc04401	WorldNpc04418	11	11			36071	36074									title_36072	context_36072	context_36072,menu_36072	complete_36072	uncom_36072	target_36072	task_TrackInfo_36072	next_36072	CanAcceptMenu_36072	UncompleteMenu_36072	CompleteMenu_36072					1	0	0				
36075	引出内贼		s150203	4	WorldNpc04418	WorldNpc04418	11	11	36076		36072	36076									title_36075	context_36075	context_36075,menu_36075	complete_36075	uncom_36075	target_36075	task_TrackInfo_36075	next_36075	CanAcceptMenu_36075	UncompleteMenu_36075	CompleteMenu_36075					1	0	0				
36076	引出内贼		s150203	4	WorldNpc04418	WorldNpc04422	11	11			36075	36077							submitnpcex_36076		title_36076	context_36076	context_36076,menu_36076	complete_36076	uncom_36076	target_36076	task_TrackInfo_36076	next_36076	CanAcceptMenu_36076	UncompleteMenu_36076	CompleteMenu_36076					1	0	0				
36077	引出内贼		s150203	4	WorldNpc04422	WorldNpc04423	11	11			36076	36078									title_36077	context_36077	context_36077,menu_36077	complete_36077	uncom_36077	target_36077	task_TrackInfo_36077	next_36077	CanAcceptMenu_36077	UncompleteMenu_36077	CompleteMenu_36077					1	0	0				
36078	引出内贼		s150203	4	WorldNpc04423	WorldNpc04576	11	11			36077	36079									title_36078	context_36078	context_36078,menu_36078	complete_36078	uncom_36078	target_36078	task_TrackInfo_36078	next_36078	CanAcceptMenu_36078	UncompleteMenu_36078	CompleteMenu_36078					1	0	0				
36079	引出内贼		s150203	4	WorldNpc04576	WorldNpc04702	11	11			36078	36081									title_36079	context_36079	context_36079,menu_36079	complete_36079	uncom_36079	target_36079	task_TrackInfo_36079	next_36079	CanAcceptMenu_36079	UncompleteMenu_36079	CompleteMenu_36079					1	0	0				
36081	引出内贼		s150203	4	WorldNpc04702	WorldNpc04702	11	11			36079	36082									title_36081	context_36081	context_36081,menu_36081	complete_36081	uncom_36081	target_36081	task_TrackInfo_36081	next_36081	CanAcceptMenu_36081	UncompleteMenu_36081	CompleteMenu_36081					1	0	0				
36082	引出内贼		s150203	4	WorldNpc04702	WorldNpc04705	11	11			36081	36083							submitnpcex_36082		title_36082	context_36082	context_36082,menu_36082	complete_36082	uncom_36082	target_36082	task_TrackInfo_36082	next_36082	CanAcceptMenu_36082	UncompleteMenu_36082	CompleteMenu_36082					1	0	0				
36083	引出内贼		s150203	4	WorldNpc04705	WorldNpc04705	11	11			36082	36084									title_36083	context_36083	context_36083,menu_36083	complete_36083	uncom_36083	target_36083	task_TrackInfo_36083	next_36083	CanAcceptMenu_36083	UncompleteMenu_36083	CompleteMenu_36083					1	0	0				
36084	引出内贼		s150203	4	WorldNpc04705	WorldNpc04401	11	11			36083	36085									title_36084	context_36084	context_36084,menu_36084	complete_36084	uncom_36084	target_36084	task_TrackInfo_36084	next_36084	CanAcceptMenu_36084	UncompleteMenu_36084	CompleteMenu_36084					1	0	0				
36085	重修旧好		s150204	4	WorldNpc04401	WorldNpc04404	11	11			36084	36086									title_36085	context_36085	context_36085,menu_36085	complete_36085	uncom_36085	target_36085	task_TrackInfo_36085	next_36085	CanAcceptMenu_36085	UncompleteMenu_36085	CompleteMenu_36085					1	0	0				
36086	重修旧好		s150204	4	WorldNpc04404	WorldNpc04401	11	11			36085	36087									title_36086	context_36086	context_36086,menu_36086	complete_36086	uncom_36086	target_36086	task_TrackInfo_36086	next_36086	CanAcceptMenu_36086	UncompleteMenu_36086	CompleteMenu_36086					1	0	0				
36087	重修旧好		s150204	4	WorldNpc04401	WorldNpc04705	11	11			36086	36089									title_36087	context_36087	context_36087,menu_36087	complete_36087	uncom_36087	target_36087	task_TrackInfo_36087	next_36087	CanAcceptMenu_36087	UncompleteMenu_36087	CompleteMenu_36087					1	0	0				
36089	重修旧好		s150204	4	WorldNpc04705	WorldNpc04401	11	11			36087	36090									title_36089	context_36089	context_36089,menu_36089	complete_36089	uncom_36089	target_36089	task_TrackInfo_36089	next_36089	CanAcceptMenu_36089	UncompleteMenu_36089	CompleteMenu_36089					1	0	0				
36090	重修旧好		s150204	4	WorldNpc04401	WorldNpc04404	11	11			36089	36096									title_36090	context_36090	context_36090,menu_36090	complete_36090	uncom_36090	target_36090	task_TrackInfo_36090	next_36090	CanAcceptMenu_36090	UncompleteMenu_36090	CompleteMenu_36090					1	0	0				
36096	重修旧好		s150204	4	WorldNpc04404	WorldNpc04405	11	11	36097		36090	36097				6017					title_36096	context_36096	context_36096,menu_36096	complete_36096	uncom_36096	target_36096	task_TrackInfo_36096	next_36096	CanAcceptMenu_36096	UncompleteMenu_36096	CompleteMenu_36096					1	0	0				
36097	祸起龙骨		s150301	4	WorldNpc04401	WorldNpc04401	11	11			36096	36098									title_36097	context_36097	context_36097,menu_36097	complete_36097	uncom_36097	target_36097	task_TrackInfo_36097	next_36097	CanAcceptMenu_36097	UncompleteMenu_36097	CompleteMenu_36097					1	0	0				
36098	祸起龙骨		s150301	4	WorldNpc04401	WorldNpc04812	11	11			36097	36099									title_36098	context_36098	context_36098,menu_36098	complete_36098	uncom_36098	target_36098	task_TrackInfo_36098	next_36098	CanAcceptMenu_36098	UncompleteMenu_36098	CompleteMenu_36098					1	0	0				
36099	祸起龙骨		s150301	4	WorldNpc04812	WorldNpc04812	11	11			36098	36100									title_36099	context_36099	context_36099,menu_36099	complete_36099	uncom_36099	target_36099	task_TrackInfo_36099	next_36099	CanAcceptMenu_36099	UncompleteMenu_36099	CompleteMenu_36099					1	0	0				
36100	祸起龙骨		s150301	4	WorldNpc04812	WorldNpc04561	11	11			36099	36101									title_36100	context_36100	context_36100,menu_36100	complete_36100	uncom_36100	target_36100	task_TrackInfo_36100	next_36100	CanAcceptMenu_36100	UncompleteMenu_36100	CompleteMenu_36100					1	0	0				
36101	祸起龙骨		s150301	4	WorldNpc04561	WorldNpc04812	11	11			36100	36102									title_36101	context_36101	context_36101,menu_36101	complete_36101	uncom_36101	target_36101	task_TrackInfo_36101	next_36101	CanAcceptMenu_36101	UncompleteMenu_36101	CompleteMenu_36101					1	0	0				
36102	祸起龙骨		s150301	4	WorldNpc04812	WorldNpc04812	11	11			36101	36103				6018					title_36102	context_36102	context_36102,menu_36102	complete_36102	uncom_36102	target_36102	task_TrackInfo_36102	next_36102	CanAcceptMenu_36102	UncompleteMenu_36102	CompleteMenu_36102					1	0	0				
36103	祸起龙骨		s150301	4	WorldNpc04812	WorldNpc04561	11	11			36102	36104									title_36103	context_36103	context_36103,menu_36103	complete_36103	uncom_36103	target_36103	task_TrackInfo_36103	next_36103	CanAcceptMenu_36103	UncompleteMenu_36103	CompleteMenu_36103					1	0	0				
36104	祸起龙骨		s150301	4	WorldNpc04561	WorldNpc04401	11	11			36103	36105									title_36104	context_36104	context_36104,menu_36104	complete_36104	uncom_36104	target_36104	task_TrackInfo_36104	next_36104	CanAcceptMenu_36104	UncompleteMenu_36104	CompleteMenu_36104					1	0	0				
36105	祸起龙骨		s150301	4	WorldNpc04401	WorldNpc04562	11	11			36104	36107									title_36105	context_36105	context_36105,menu_36105	complete_36105	uncom_36105	target_36105	task_TrackInfo_36105	next_36105	CanAcceptMenu_36105	UncompleteMenu_36105	CompleteMenu_36105					1	0	0				
