STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
38014	神秘的指使者		s160102	4	WorldNpc00212	WorldNpc00365	12	12			38012	38015									title_38014	context_38014	context_38014,menu_38014	complete_38014	uncom_38014	target_38014	task_TrackInfo_38014	next_38014	CanAcceptMenu_38014	UncompleteMenu_38014	CompleteMenu_38014					1	0	0				
38015	神秘的指使者		s160102	4	WorldNpc00365	WorldNpc00212	12	12			38014	38018									title_38015	context_38015	context_38015,menu_38015	complete_38015	uncom_38015	target_38015	task_TrackInfo_38015	next_38015	CanAcceptMenu_38015	UncompleteMenu_38015	CompleteMenu_38015					1	0	0				
38018	神秘的指使者		s160102	4	WorldNpc00212	WorldNpc00212	12	12			38015	38019			38018						title_38018	context_38018	context_38018,menu_38018	complete_38018	uncom_38018	target_38018	task_TrackInfo_38018	next_38018	CanAcceptMenu_38018	UncompleteMenu_38018	CompleteMenu_38018					1	0	0				
38019	神秘的指使者		s160102	4	WorldNpc00212	WorldNpc00212	12	12			38018	38022							submitnpcex_38019		title_38019	context_38019	context_38019,menu_38019	complete_38019	uncom_38019	target_38019	task_TrackInfo_38019	next_38019	CanAcceptMenu_38019	UncompleteMenu_38019	CompleteMenu_38019					1	0	0				
38022	神秘的指使者		s160102	4	WorldNpc00212	WorldNpc00212	12	12			38019	38025									title_38022	context_38022	context_38022,menu_38022	complete_38022	uncom_38022	target_38022	task_TrackInfo_38022	next_38022	CanAcceptMenu_38022	UncompleteMenu_38022	CompleteMenu_38022					1	0	0				
38025	追回的经书		s160103	4	WorldNpc00212	WorldNpc00212	12	12			38022	38027							submitnpcex_38025		title_38025	context_38025	context_38025,menu_38025	complete_38025	uncom_38025	target_38025	task_TrackInfo_38025	next_38025	CanAcceptMenu_38025	UncompleteMenu_38025	CompleteMenu_38025					1	0	0				
38027	追回的经书		s160103	4	WorldNpc00212	WorldNpc00339	12	12			38025	38029									title_38027	context_38027	context_38027,menu_38027	complete_38027	uncom_38027	target_38027	task_TrackInfo_38027	next_38027	CanAcceptMenu_38027	UncompleteMenu_38027	CompleteMenu_38027					1	0	0				
38029	追回的经书		s160103	4	WorldNpc00339	WorldNpc00357	12	12			38027	38032				3005			submitnpcex_38029		title_38029	context_38029	context_38029,menu_38029	complete_38029	uncom_38029	target_38029	task_TrackInfo_38029	next_38029	CanAcceptMenu_38029	UncompleteMenu_38029	CompleteMenu_38029					1	0	0				
38032	追回的经书		s160103	4	WorldNpc00357	WorldNpc00361	12	12			38029	38034									title_38032	context_38032	context_38032,menu_38032	complete_38032	uncom_38032	target_38032	task_TrackInfo_38032	next_38032	CanAcceptMenu_38032	UncompleteMenu_38032	CompleteMenu_38032					1	0	0				
38034	追回的经书		s160103	4	WorldNpc00361	WorldNpc00357	12	12			38032	38036									title_38034	context_38034	context_38034,menu_38034	complete_38034	uncom_38034	target_38034	task_TrackInfo_38034	next_38034	CanAcceptMenu_38034	UncompleteMenu_38034	CompleteMenu_38034					1	0	0				
38036	追回的经书		s160103	4	WorldNpc00357	WorldNpc00212	12	12			38034	38037				3006,3007					title_38036	context_38036	context_38036,menu_38036	complete_38036	uncom_38036	target_38036	task_TrackInfo_38036	next_38036	CanAcceptMenu_38036	UncompleteMenu_38036	CompleteMenu_38036					1	0	0				
38037	劫后余患		s160104	4	WorldNpc00212	WorldNpc00365	12	12			38036	38039									title_38037	context_38037	context_38037,menu_38037	complete_38037	uncom_38037	target_38037	task_TrackInfo_38037	next_38037	CanAcceptMenu_38037	UncompleteMenu_38037	CompleteMenu_38037					1	0	0				
38039	劫后余患		s160104	4	WorldNpc00365	WorldNpc00212	12	12			38037	38041				3008			submitnpcex_38039		title_38039	context_38039	context_38039,menu_38039	complete_38039	uncom_38039	target_38039	task_TrackInfo_38039	next_38039	CanAcceptMenu_38039	UncompleteMenu_38039	CompleteMenu_38039					1	0	0				
38041	劫后余患		s160104	4	WorldNpc00212	WorldNpc00212	12	12			38039	38042									title_38041	context_38041	context_38041,menu_38041	complete_38041	uncom_38041	target_38041	task_TrackInfo_38041	next_38041	CanAcceptMenu_38041	UncompleteMenu_38041	CompleteMenu_38041					1	0	0				
38042	劫后余患		s160104	4	WorldNpc00212	WorldNpc00212	12	12			38041	38043				3009					title_38042	context_38042	context_38042,menu_38042	complete_38042	uncom_38042	target_38042	task_TrackInfo_38042	next_38042	CanAcceptMenu_38042	UncompleteMenu_38042	CompleteMenu_38042					1	0	0				
38043	劫后余患		s160104	4	WorldNpc00212	WorldNpc00212	12	12			38042	38045									title_38043	context_38043	context_38043,menu_38043	complete_38043	uncom_38043	target_38043	task_TrackInfo_38043	next_38043	CanAcceptMenu_38043	UncompleteMenu_38043	CompleteMenu_38043					1	0	0				
38045	劫后余患		s160104	4	WorldNpc00212	WorldNpc00212	12	12			38043	38047									title_38045	context_38045	context_38045,menu_38045	complete_38045	uncom_38045	target_38045	task_TrackInfo_38045	next_38045	CanAcceptMenu_38045	UncompleteMenu_38045	CompleteMenu_38045					1	0	0				
38047	劫后余患		s160104	4	WorldNpc00212	WorldNpc00212	12	12			38045	38048			38047						title_38047	context_38047	context_38047,menu_38047	complete_38047	uncom_38047	target_38047	task_TrackInfo_38047	next_38047	CanAcceptMenu_38047	UncompleteMenu_38047	CompleteMenu_38047					1	0	0				
38048	劫后余患		s160104	4	WorldNpc00212	WorldNpc00212	12	12			38047	38049									title_38048	context_38048	context_38048,menu_38048	complete_38048	uncom_38048	target_38048	task_TrackInfo_38048	next_38048	CanAcceptMenu_38048	UncompleteMenu_38048	CompleteMenu_38048					1	0	0				
38049	断臂入寺		s160201	4	WorldNpc00212	WorldNpc00457	12	12			38048	38050			38049						title_38049	context_38049	context_38049,menu_38049	complete_38049	uncom_38049	target_38049	task_TrackInfo_38049	next_38049	CanAcceptMenu_38049	UncompleteMenu_38049	CompleteMenu_38049					1	0	0				
38050	断臂入寺		s160201	4	WorldNpc00457	WorldNpc00383	12	12			38049	38053									title_38050	context_38050	context_38050,menu_38050	complete_38050	uncom_38050	target_38050	task_TrackInfo_38050	next_38050	CanAcceptMenu_38050	UncompleteMenu_38050	CompleteMenu_38050					1	0	0				
38053	断臂入寺		s160201	4	WorldNpc00383	WorldNpc00212	12	12			38050	38054			38053						title_38053	context_38053	context_38053,menu_38053	complete_38053	uncom_38053	target_38053	task_TrackInfo_38053	next_38053	CanAcceptMenu_38053	UncompleteMenu_38053	CompleteMenu_38053					1	0	0				
38054	断臂入寺		s160201	4	WorldNpc00212	WorldNpc00212	12	12			38053	38056				3011					title_38054	context_38054	context_38054,menu_38054	complete_38054	uncom_38054	target_38054	task_TrackInfo_38054	next_38054	CanAcceptMenu_38054	UncompleteMenu_38054	CompleteMenu_38054					1	0	0				
38056	断臂入寺		s160201	4	WorldNpc00212	WorldNpc00212	12	12			38054	38058									title_38056	context_38056	context_38056,menu_38056	complete_38056	uncom_38056	target_38056	task_TrackInfo_38056	next_38056	CanAcceptMenu_38056	UncompleteMenu_38056	CompleteMenu_38056					1	0	0				
38058	断臂入寺		s160201	4	WorldNpc00212	WorldNpc00384	12	12			38056	38059			38058	3012					title_38058	context_38058	context_38058,menu_38058	complete_38058	uncom_38058	target_38058	task_TrackInfo_38058	next_38058	CanAcceptMenu_38058	UncompleteMenu_38058	CompleteMenu_38058					1	0	0				
38059	断臂入寺		s160201	4	WorldNpc00384	WorldNpc00384	12	12			38058	38060			38059						title_38059	context_38059	context_38059,menu_38059	complete_38059	uncom_38059	target_38059	task_TrackInfo_38059	next_38059	CanAcceptMenu_38059	UncompleteMenu_38059	CompleteMenu_38059					1	0	0				
38060	断臂入寺		s160201	4	WorldNpc00384	WorldNpc00485	12	12			38059	38061				3013					title_38060	context_38060	context_38060,menu_38060	complete_38060	uncom_38060	target_38060	task_TrackInfo_38060	next_38060	CanAcceptMenu_38060	UncompleteMenu_38060	CompleteMenu_38060					1	0	0				
38061	山下营救		s160202	4	WorldNpc00485	WorldNpc00210	12	12			38060	38065									title_38061	context_38061	context_38061,menu_38061	complete_38061	uncom_38061	target_38061	task_TrackInfo_38061	next_38061	CanAcceptMenu_38061	UncompleteMenu_38061	CompleteMenu_38061					1	0	0				
38065	山下营救		s160202	4	WorldNpc00210	WorldNpc00391	12	12			38061	38066									title_38065	context_38065	context_38065,menu_38065	complete_38065	uncom_38065	target_38065	task_TrackInfo_38065	next_38065	CanAcceptMenu_38065	UncompleteMenu_38065	CompleteMenu_38065					1	0	0				
38066	（精英）山下营救		s160202	4	WorldNpc00391	WorldNpc00212	12	12			38065	38068									title_38066	context_38066	context_38066,menu_38066	complete_38066	uncom_38066	target_38066	task_TrackInfo_38066	next_38066	CanAcceptMenu_38066	UncompleteMenu_38066	CompleteMenu_38066					1	0	0				
38068	山下营救		s160202	4	WorldNpc00212	WorldNpc00212	12	12			38066	38070									title_38068	context_38068	context_38068,menu_38068	complete_38068	uncom_38068	target_38068	task_TrackInfo_38068	next_38068	CanAcceptMenu_38068	UncompleteMenu_38068	CompleteMenu_38068					1	0	0				
38070	山下营救		s160202	4	WorldNpc00212	WorldNpc00212	12	12			38068	38074									title_38070	context_38070	context_38070,menu_38070	complete_38070	uncom_38070	target_38070	task_TrackInfo_38070	next_38070	CanAcceptMenu_38070	UncompleteMenu_38070	CompleteMenu_38070					1	0	0				
38074	受戒仪式		s160203	4	WorldNpc00212	WorldNpc00210	12	12			38070	38076									title_38074	context_38074	context_38074,menu_38074	complete_38074	uncom_38074	target_38074	task_TrackInfo_38074	next_38074	CanAcceptMenu_38074	UncompleteMenu_38074	CompleteMenu_38074					1	0	0				
38076	受戒仪式		s160203	4	WorldNpc00210	WorldNpc00212	12	12			38074	38079									title_38076	context_38076	context_38076,menu_38076	complete_38076	uncom_38076	target_38076	task_TrackInfo_38076	next_38076	CanAcceptMenu_38076	UncompleteMenu_38076	CompleteMenu_38076					1	0	0				
38079	受戒仪式		s160203	4	WorldNpc00212	WorldNpc00457	12	12			38076	38081									title_38079	context_38079	context_38079,menu_38079	complete_38079	uncom_38079	target_38079	task_TrackInfo_38079	next_38079	CanAcceptMenu_38079	UncompleteMenu_38079	CompleteMenu_38079					1	0	0				
38081	受戒仪式		s160203	4	WorldNpc00457	WorldNpc00212	12	12			38079	38083									title_38081	context_38081	context_38081,menu_38081	complete_38081	uncom_38081	target_38081	task_TrackInfo_38081	next_38081	CanAcceptMenu_38081	UncompleteMenu_38081	CompleteMenu_38081					1	0	0				
38083	受戒仪式		s160203	4	WorldNpc00212	WorldNpc00212	12	12			38081	38084				3015,3016					title_38083	context_38083	context_38083,menu_38083	complete_38083	uncom_38083	target_38083	task_TrackInfo_38083	next_38083	CanAcceptMenu_38083	UncompleteMenu_38083	CompleteMenu_38083					1	0	0				
38084	受戒仪式		s160203	4	WorldNpc00212	WorldNpc00212	12	12			38083	38085			38084						title_38084	context_38084	context_38084,menu_38084	complete_38084	uncom_38084	target_38084	task_TrackInfo_38084	next_38084	CanAcceptMenu_38084	UncompleteMenu_38084	CompleteMenu_38084					1	0	0				
38085	江湖谣言		s160204	4	WorldNpc00212	WorldNpc00389	12	12			38084	38087									title_38085	context_38085	context_38085,menu_38085	complete_38085	uncom_38085	target_38085	task_TrackInfo_38085	next_38085	CanAcceptMenu_38085	UncompleteMenu_38085	CompleteMenu_38085					1	0	0				
38087	江湖谣言		s160204	4	WorldNpc00389	WorldNpc00212	12	12			38085	38089									title_38087	context_38087	context_38087,menu_38087	complete_38087	uncom_38087	target_38087	task_TrackInfo_38087	next_38087	CanAcceptMenu_38087	UncompleteMenu_38087	CompleteMenu_38087					1	0	0				
38089	江湖谣言		s160204	4	WorldNpc00212	WorldNpc00212	12	12			38087	38090				3017					title_38089	context_38089	context_38089,menu_38089	complete_38089	uncom_38089	target_38089	task_TrackInfo_38089	next_38089	CanAcceptMenu_38089	UncompleteMenu_38089	CompleteMenu_38089					1	0	0				
38090	江湖谣言		s160204	4	WorldNpc00212	WorldNpc00390	12	12			38089	38092									title_38090	context_38090	context_38090,menu_38090	complete_38090	uncom_38090	target_38090	task_TrackInfo_38090	next_38090	CanAcceptMenu_38090	UncompleteMenu_38090	CompleteMenu_38090					1	0	0				
38092	（精英）江湖谣言		s160204	4	WorldNpc00390	WorldNpc00361	12	12			38090	38095									title_38092	context_38092	context_38092,menu_38092	complete_38092	uncom_38092	target_38092	task_TrackInfo_38092	next_38092	CanAcceptMenu_38092	UncompleteMenu_38092	CompleteMenu_38092					1	0	0				
38095	江湖谣言		s160204	4	WorldNpc00361	WorldNpc00212	12	12			38092	38097									title_38095	context_38095	context_38095,menu_38095	complete_38095	uncom_38095	target_38095	task_TrackInfo_38095	next_38095	CanAcceptMenu_38095	UncompleteMenu_38095	CompleteMenu_38095					1	0	0				
38097	少林寺外的痴情		s160301	4	WorldNpc00212	WorldNpc00372	12	12			38095	38098									title_38097	context_38097	context_38097,menu_38097	complete_38097	uncom_38097	target_38097	task_TrackInfo_38097	next_38097	CanAcceptMenu_38097	UncompleteMenu_38097	CompleteMenu_38097					1	0	0				
38098	少林寺外的痴情		s160301	4	WorldNpc00372	WorldNpc00201	12	12			38097	38099			38098						title_38098	context_38098	context_38098,menu_38098	complete_38098	uncom_38098	target_38098	task_TrackInfo_38098	next_38098	CanAcceptMenu_38098	UncompleteMenu_38098	CompleteMenu_38098					1	0	0				
38099	少林寺外的痴情		s160301	4	WorldNpc00201	WorldNpc00372	12	12			38098	38101									title_38099	context_38099	context_38099,menu_38099	complete_38099	uncom_38099	target_38099	task_TrackInfo_38099	next_38099	CanAcceptMenu_38099	UncompleteMenu_38099	CompleteMenu_38099					1	0	0				
38101	少林寺外的痴情		s160301	4	WorldNpc00372	WorldNpc00373	12	12			38099	38103									title_38101	context_38101	context_38101,menu_38101	complete_38101	uncom_38101	target_38101	task_TrackInfo_38101	next_38101	CanAcceptMenu_38101	UncompleteMenu_38101	CompleteMenu_38101					1	0	0				
38103	少林寺外的痴情		s160301	4	WorldNpc00373	WorldNpc00372	12	12			38101	38104				3018					title_38103	context_38103	context_38103,menu_38103	complete_38103	uncom_38103	target_38103	task_TrackInfo_38103	next_38103	CanAcceptMenu_38103	UncompleteMenu_38103	CompleteMenu_38103					1	0	0				
38104	少林寺外的痴情		s160301	4	WorldNpc00372	WorldNpc00201	12	12			38103	38105				3019					title_38104	context_38104	context_38104,menu_38104	complete_38104	uncom_38104	target_38104	task_TrackInfo_38104	next_38104	CanAcceptMenu_38104	UncompleteMenu_38104	CompleteMenu_38104					1	0	0				
38105	少林寺外的痴情		s160301	4	WorldNpc00201	WorldNpc00224	12	12			38104	38106			38105						title_38105	context_38105	context_38105,menu_38105	complete_38105	uncom_38105	target_38105	task_TrackInfo_38105	next_38105	CanAcceptMenu_38105	UncompleteMenu_38105	CompleteMenu_38105					1	0	0				
38106	少林寺外的痴情		s160301	4	WorldNpc00224	WorldNpc00224	12	12			38105	38107									title_38106	context_38106	context_38106,menu_38106	complete_38106	uncom_38106	target_38106	task_TrackInfo_38106	next_38106	CanAcceptMenu_38106	UncompleteMenu_38106	CompleteMenu_38106					1	0	0				
38107	少林寺外的痴情		s160301	4	WorldNpc00224	WorldNpc00201	12	12			38106	38108				3021					title_38107	context_38107	context_38107,menu_38107	complete_38107	uncom_38107	target_38107	task_TrackInfo_38107	next_38107	CanAcceptMenu_38107	UncompleteMenu_38107	CompleteMenu_38107					1	0	0				
38108	少林寺外的痴情		s160301	4	WorldNpc00201	WorldNpc00201	12	12			38107	38109									title_38108	context_38108	context_38108,menu_38108	complete_38108	uncom_38108	target_38108	task_TrackInfo_38108	next_38108	CanAcceptMenu_38108	UncompleteMenu_38108	CompleteMenu_38108					1	0	0				
38109	错乱的情伤		s160302	4	WorldNpc00201	WorldNpc00245	12	12			38108	38110									title_38109	context_38109	context_38109,menu_38109	complete_38109	uncom_38109	target_38109	task_TrackInfo_38109	next_38109	CanAcceptMenu_38109	UncompleteMenu_38109	CompleteMenu_38109					1	0	0				
38110	错乱的情伤		s160302	4	WorldNpc00245	WorldNpc00245	12	12			38109	38111			38110						title_38110	context_38110	context_38110,menu_38110	complete_38110	uncom_38110	target_38110	task_TrackInfo_38110	next_38110	CanAcceptMenu_38110	UncompleteMenu_38110	CompleteMenu_38110					1	0	0				
38111	错乱的情伤		s160302	4	WorldNpc00245	WorldNpc00212	12	12			38110	38112			38111	3022					title_38111	context_38111	context_38111,menu_38111	complete_38111	uncom_38111	target_38111	task_TrackInfo_38111	next_38111	CanAcceptMenu_38111	UncompleteMenu_38111	CompleteMenu_38111					1	0	0				
38112	错乱的情伤		s160302	4	WorldNpc00212	WorldNpc00331	12	12			38111	38114									title_38112	context_38112	context_38112,menu_38112	complete_38112	uncom_38112	target_38112	task_TrackInfo_38112	next_38112	CanAcceptMenu_38112	UncompleteMenu_38112	CompleteMenu_38112					1	0	0				
38114	错乱的情伤		s160302	4	WorldNpc00331	WorldNpc00272	12	12			38112	38116									title_38114	context_38114	context_38114,menu_38114	complete_38114	uncom_38114	target_38114	task_TrackInfo_38114	next_38114	CanAcceptMenu_38114	UncompleteMenu_38114	CompleteMenu_38114					1	0	0				
38116	错乱的情伤		s160302	4	WorldNpc00272	WorldNpc00212	12	12			38114	38118				3023					title_38116	context_38116	context_38116,menu_38116	complete_38116	uncom_38116	target_38116	task_TrackInfo_38116	next_38116	CanAcceptMenu_38116	UncompleteMenu_38116	CompleteMenu_38116					1	0	0				
38118	错乱的情伤		s160302	4	WorldNpc00212	WorldNpc00245	12	12			38116	38120				3103					title_38118	context_38118	context_38118,menu_38118	complete_38118	uncom_38118	target_38118	task_TrackInfo_38118	next_38118	CanAcceptMenu_38118	UncompleteMenu_38118	CompleteMenu_38118					1	0	0				
38120	错乱的情伤		s160302	4	WorldNpc00245	WorldNpc00201	12	12			38118	38121			38120	3024					title_38120	context_38120	context_38120,menu_38120	complete_38120	uncom_38120	target_38120	task_TrackInfo_38120	next_38120	CanAcceptMenu_38120	UncompleteMenu_38120	CompleteMenu_38120					1	0	0				
38121	解救与点燃		s160303	4	WorldNpc00201	WorldNpc00212	12	12			38120	38122									title_38121	context_38121	context_38121,menu_38121	complete_38121	uncom_38121	target_38121	task_TrackInfo_38121	next_38121	CanAcceptMenu_38121	UncompleteMenu_38121	CompleteMenu_38121					1	0	0				
38122	解救与点燃		s160303	4	WorldNpc00212	WorldNpc00365	12	12			38121	38123									title_38122	context_38122	context_38122,menu_38122	complete_38122	uncom_38122	target_38122	task_TrackInfo_38122	next_38122	CanAcceptMenu_38122	UncompleteMenu_38122	CompleteMenu_38122					1	0	0				
38123	解救与点燃		s160303	4	WorldNpc00365	WorldNpc00272	12	12			38122	38124			38123	3025					title_38123	context_38123	context_38123,menu_38123	complete_38123	uncom_38123	target_38123	task_TrackInfo_38123	next_38123	CanAcceptMenu_38123	UncompleteMenu_38123	CompleteMenu_38123					1	0	0				
38124	解救与点燃		s160303	4	WorldNpc00272	WorldNpc00272	12	12			38123	38125									title_38124	context_38124	context_38124,menu_38124	complete_38124	uncom_38124	target_38124	task_TrackInfo_38124	next_38124	CanAcceptMenu_38124	UncompleteMenu_38124	CompleteMenu_38124					1	0	0				
38125	解救与点燃		s160303	4	WorldNpc00272	WorldNpc00375	12	12			38124	38128									title_38125	context_38125	context_38125,menu_38125	complete_38125	uncom_38125	target_38125	task_TrackInfo_38125	next_38125	CanAcceptMenu_38125	UncompleteMenu_38125	CompleteMenu_38125					1	0	0				
38128	解救与点燃		s160303	4	WorldNpc00375	WorldNpc00376	12	12			38125	38129									title_38128	context_38128	context_38128,menu_38128	complete_38128	uncom_38128	target_38128	task_TrackInfo_38128	next_38128	CanAcceptMenu_38128	UncompleteMenu_38128	CompleteMenu_38128					1	0	0				
38129	解救与点燃		s160303	4	WorldNpc00376	WorldNpc00212	12	12			38128	38130			38129			10			title_38129	context_38129	context_38129,menu_38129	complete_38129	uncom_38129	target_38129	task_TrackInfo_38129	next_38129	CanAcceptMenu_38129	UncompleteMenu_38129	CompleteMenu_38129					1	0	0				
38130	解救与点燃		s160303	4	WorldNpc00212	WorldNpc00272	12	12			38129	38131									title_38130	context_38130	context_38130,menu_38130	complete_38130	uncom_38130	target_38130	task_TrackInfo_38130	next_38130	CanAcceptMenu_38130	UncompleteMenu_38130	CompleteMenu_38130					1	0	0				
38131	解救与点燃		s160303	4	WorldNpc00272	WorldNpc00212	12	12			38130	38132			38131						title_38131	context_38131	context_38131,menu_38131	complete_38131	uncom_38131	target_38131	task_TrackInfo_38131	next_38131	CanAcceptMenu_38131	UncompleteMenu_38131	CompleteMenu_38131					1	0	0				
38132	解救与点燃		s160303	4	WorldNpc00212	WorldNpc00212	12	12			38131	38133			38132						title_38132	context_38132	context_38132,menu_38132	complete_38132	uncom_38132	target_38132	task_TrackInfo_38132	next_38132	CanAcceptMenu_38132	UncompleteMenu_38132	CompleteMenu_38132					1	0	0				
38133	风波终结		s160304	4	WorldNpc00212	WorldNpc00212	12	12			38132	38136			38133						title_38133	context_38133	context_38133,menu_38133	complete_38133	uncom_38133	target_38133	task_TrackInfo_38133	next_38133	CanAcceptMenu_38133	UncompleteMenu_38133	CompleteMenu_38133					1	0	0				
38136	风波终结		s160304	4	WorldNpc00212	WorldNpc00232	12	12			38133	38138									title_38136	context_38136	context_38136,menu_38136	complete_38136	uncom_38136	target_38136	task_TrackInfo_38136	next_38136	CanAcceptMenu_38136	UncompleteMenu_38136	CompleteMenu_38136					1	0	0				
38138	风波终结		s160304	4	WorldNpc00232	WorldNpc04712	12	11			38136	38139							submitnpcex_38138		title_38138	context_38138	context_38138,menu_38138	complete_38138	uncom_38138	target_38138	task_TrackInfo_38138	next_38138	CanAcceptMenu_38138	UncompleteMenu_38138	CompleteMenu_38138					1	0	0				
38139	风波终结		s160304	4	WorldNpc04712	WorldNpc04568	11	11			38138	38140									title_38139	context_38139	context_38139,menu_38139	complete_38139	uncom_38139	target_38139	task_TrackInfo_38139	next_38139	CanAcceptMenu_38139	UncompleteMenu_38139	CompleteMenu_38139					1	0	0				
38140	风波终结		s160304	4	WorldNpc04568	WorldNpc04568	11	11			38139	38141									title_38140	context_38140	context_38140,menu_38140	complete_38140	uncom_38140	target_38140	task_TrackInfo_38140	next_38140	CanAcceptMenu_38140	UncompleteMenu_38140	CompleteMenu_38140					1	0	0				
38141	风波终结		s160304	4	WorldNpc04568	WorldNpc04568	11	11			38140	38142			38141	3026					title_38141	context_38141	context_38141,menu_38141	complete_38141	uncom_38141	target_38141	task_TrackInfo_38141	next_38141	CanAcceptMenu_38141	UncompleteMenu_38141	CompleteMenu_38141					1	0	0				
38142	风波终结		s160304	4	WorldNpc04568	WorldNpc04568	11	11			38141	38144							submitnpcex_38142		title_38142	context_38142	context_38142,menu_38142	complete_38142	uncom_38142	target_38142	task_TrackInfo_38142	next_38142	CanAcceptMenu_38142	UncompleteMenu_38142	CompleteMenu_38142					1	0	0				
38144	风波终结		s160304	4	WorldNpc04568	WorldNpc00212	11	12	38794		38142	38794							submitnpcex_38144		title_38144	context_38144	context_38144,menu_38144	complete_38144	uncom_38144	target_38144	task_TrackInfo_38144	next_38144	CanAcceptMenu_38144	UncompleteMenu_38144	CompleteMenu_38144					1	0	0				
38145	寺内的挑拨者		s160401	4	WorldNpc00208	WorldNpc00331	12	12			38794	38146				3027					title_38145	context_38145	context_38145,menu_38145	complete_38145	uncom_38145	target_38145	task_TrackInfo_38145	next_38145	CanAcceptMenu_38145	UncompleteMenu_38145	CompleteMenu_38145					1	0	0				
38146	寺内的挑拨者		s160401	4	WorldNpc00331	WorldNpc00212	12	12			38145	38147							submitnpcex_38146		title_38146	context_38146	context_38146,menu_38146	complete_38146	uncom_38146	target_38146	task_TrackInfo_38146	next_38146	CanAcceptMenu_38146	UncompleteMenu_38146	CompleteMenu_38146					1	0	0				
