STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
48016	魔教往事			4	WorldNpc03847	WorldNpc03847	8	8			48015	48017									title_48016	context_48016	context_48016,menu_48016	complete_48016	uncom_48016	target_48016	task_TrackInfo_48016	next_48016	CanAcceptMenu_48016	UncompleteMenu_48016	CompleteMenu_48016					1	0	0	0	0		
48017	魔教往事			4	WorldNpc03847	WorldNpc03847	8	8			48016	48018									title_48017	context_48017	context_48017,menu_48017	complete_48017	uncom_48017	target_48017	task_TrackInfo_48017	next_48017	CanAcceptMenu_48017	UncompleteMenu_48017	CompleteMenu_48017					1	0	0	0	0		
48018	魔教往事			4	WorldNpc03847	WorldNpc03856	8	8			48017	48019				7004					title_48018	context_48018	context_48018,menu_48018	complete_48018	uncom_48018	target_48018	task_TrackInfo_48018	next_48018	CanAcceptMenu_48018	UncompleteMenu_48018	CompleteMenu_48018					1	0	0	0	0		
48019	魔教往事			4	WorldNpc03856	WorldNpc03810	8	8			48018	48020									title_48019	context_48019	context_48019,menu_48019	complete_48019	uncom_48019	target_48019	task_TrackInfo_48019	next_48019	CanAcceptMenu_48019	UncompleteMenu_48019	CompleteMenu_48019					1	0	0	0	0		
48020	魔教往事			4	WorldNpc03810	WorldNpc03810	8	8			48019	48021					7014				title_48020	context_48020	context_48020,menu_48020	complete_48020	uncom_48020	target_48020	task_TrackInfo_48020	next_48020	CanAcceptMenu_48020	UncompleteMenu_48020	CompleteMenu_48020					1	0	0	0	0		
48021	魔教往事			4	WorldNpc03810	WorldNpc03857	8	8			48020	48022				7006					title_48021	context_48021	context_48021,menu_48021	complete_48021	uncom_48021	target_48021	task_TrackInfo_48021	next_48021	CanAcceptMenu_48021	UncompleteMenu_48021	CompleteMenu_48021					1	0	0	0	0		
48022	魔教往事			4	WorldNpc03857	WorldNpc03857	8	8			48021	48023					7015,7016,7017,7018				title_48022	context_48022	context_48022,menu_48022	complete_48022	uncom_48022	target_48022	task_TrackInfo_48022	next_48022	CanAcceptMenu_48022	UncompleteMenu_48022	CompleteMenu_48022					1	0	0	0	0		
48023	魔教往事			4	WorldNpc03857	WorldNpc03810	8	8			48022	48024									title_48023	context_48023	context_48023,menu_48023	complete_48023	uncom_48023	target_48023	task_TrackInfo_48023	next_48023	CanAcceptMenu_48023	UncompleteMenu_48023	CompleteMenu_48023					1	0	0	0	0		
48024	痛下杀手			4	WorldNpc03810	WorldNpc03810	8	8			48023	48025									title_48024	context_48024	context_48024,menu_48024	complete_48024	uncom_48024	target_48024	task_TrackInfo_48024	next_48024	CanAcceptMenu_48024	UncompleteMenu_48024	CompleteMenu_48024					1	0	0	0	0		
48025	痛下杀手			4	WorldNpc03810	WorldNpc03810	8	8			48024	48026									title_48025	context_48025	context_48025,menu_48025	complete_48025	uncom_48025	target_48025	task_TrackInfo_48025	next_48025	CanAcceptMenu_48025	UncompleteMenu_48025	CompleteMenu_48025					1	0	0	0	0		
48026	痛下杀手			4	WorldNpc03810	WorldNpc03856	8	8			48025	48027									title_48026	context_48026	context_48026,menu_48026	complete_48026	uncom_48026	target_48026	task_TrackInfo_48026	next_48026	CanAcceptMenu_48026	UncompleteMenu_48026	CompleteMenu_48026					1	0	0	0	0		
48027	痛下杀手			4	WorldNpc03856	WorldNpc03856	8	8			48026	48028									title_48027	context_48027	context_48027,menu_48027	complete_48027	uncom_48027	target_48027	task_TrackInfo_48027	next_48027	CanAcceptMenu_48027	UncompleteMenu_48027	CompleteMenu_48027					1	0	0	0	0		
48028	痛下杀手			4	WorldNpc03856	WorldNpc03810	8	8			48027	48029									title_48028	context_48028	context_48028,menu_48028	complete_48028	uncom_48028	target_48028	task_TrackInfo_48028	next_48028	CanAcceptMenu_48028	UncompleteMenu_48028	CompleteMenu_48028					1	0	0	0	0		
48029	痛下杀手			4	WorldNpc03810	WorldNpc03858	8	8			48028	48030									title_48029	context_48029	context_48029,menu_48029	complete_48029	uncom_48029	target_48029	task_TrackInfo_48029	next_48029	CanAcceptMenu_48029	UncompleteMenu_48029	CompleteMenu_48029					1	0	0	0	0		
48030	痛下杀手			4	WorldNpc03858	WorldNpc03858	8	8			48029	48031									title_48030	context_48030	context_48030,menu_48030	complete_48030	uncom_48030	target_48030	task_TrackInfo_48030	next_48030	CanAcceptMenu_48030	UncompleteMenu_48030	CompleteMenu_48030					1	0	0	0	0		
48031	痛下杀手			4	WorldNpc03858	WorldNpc03856	8	8			48030	48032									title_48031	context_48031	context_48031,menu_48031	complete_48031	uncom_48031	target_48031	task_TrackInfo_48031	next_48031	CanAcceptMenu_48031	UncompleteMenu_48031	CompleteMenu_48031					1	0	0	0	0		
48032	痛下杀手			4	WorldNpc03856	WorldNpc03858	8	8			48031	48033									title_48032	context_48032	context_48032,menu_48032	complete_48032	uncom_48032	target_48032	task_TrackInfo_48032	next_48032	CanAcceptMenu_48032	UncompleteMenu_48032	CompleteMenu_48032					1	0	0	0	0		
48033	痛下杀手			4	WorldNpc03858	WorldNpc03810	8	8			48032	48034				7005					title_48033	context_48033	context_48033,menu_48033	complete_48033	uncom_48033	target_48033	task_TrackInfo_48033	next_48033	CanAcceptMenu_48033	UncompleteMenu_48033	CompleteMenu_48033					1	0	0	0	0		
48034	为情所困			4	WorldNpc03816	WorldNpc03810	8	8				48001																														
48035	药材失踪			4	WorldNpc03812	WorldNpc03825	8	8			48033	48036									title_48035	context_48035	context_48035,menu_48035	complete_48035	uncom_48035	target_48035	task_TrackInfo_48035	next_48035	CanAcceptMenu_48035	UncompleteMenu_48035	CompleteMenu_48035					1	0	0	0	0		
48036	药材失踪			4	WorldNpc03825	WorldNpc03825	8	8			48035	48037									title_48036	context_48036	context_48036,menu_48036	complete_48036	uncom_48036	target_48036	task_TrackInfo_48036	next_48036	CanAcceptMenu_48036	UncompleteMenu_48036	CompleteMenu_48036					1	0	0	0	0		
48037	药材失踪			4	WorldNpc03825	WorldNpc03822	8	8			48036	48038									title_48037	context_48037	context_48037,menu_48037	complete_48037	uncom_48037	target_48037	task_TrackInfo_48037	next_48037	CanAcceptMenu_48037	UncompleteMenu_48037	CompleteMenu_48037					1	0	0	0	0		
48038	药材失踪			4	WorldNpc03822	Event48037	8	8	48038	1	48037	48039									title_48038	context_48038	context_48038,menu_48038	complete_48038	uncom_48038	target_48038	task_TrackInfo_48038	next_48038	CanAcceptMenu_48038	UncompleteMenu_48038	CompleteMenu_48038					1	0	0	0	0		
48039	药材失踪			4		WorldNpc03825	8	8			48038	48040									title_48039	context_48039	context_48039,menu_48039	complete_48039	uncom_48039	target_48039	task_TrackInfo_48039	next_48039	CanAcceptMenu_48039	UncompleteMenu_48039	CompleteMenu_48039					1	0	0	0	0		
48040	药材失踪			4	WorldNpc03825	WorldNpc03825	8	8			48039	48042									title_48040	context_48040	context_48040,menu_48040	complete_48040	uncom_48040	target_48040	task_TrackInfo_48040	next_48040	CanAcceptMenu_48040	UncompleteMenu_48040	CompleteMenu_48040					1	0	0	0	0		
48042	药材失踪			4	WorldNpc03825	WorldNpc03812	8	8			48040	48043									title_48042	context_48042	context_48042,menu_48042	complete_48042	uncom_48042	target_48042	task_TrackInfo_48042	next_48042	CanAcceptMenu_48042	UncompleteMenu_48042	CompleteMenu_48042					1	0	0	0	0		
48043	药材失踪			4	WorldNpc03812	WorldNpc03809	8	8			48042	48044				7007					title_48043	context_48043	context_48043,menu_48043	complete_48043	uncom_48043	target_48043	task_TrackInfo_48043	next_48043	CanAcceptMenu_48043	UncompleteMenu_48043	CompleteMenu_48043					1	0	0	0	0		
48044	药材失踪			4	WorldNpc03809	WorldNpc03809	8	8			48043	48045									title_48044	context_48044	context_48044,menu_48044	complete_48044	uncom_48044	target_48044	task_TrackInfo_48044	next_48044	CanAcceptMenu_48044	UncompleteMenu_48044	CompleteMenu_48044					1	0	0	0	0		
48045	药材失踪			4	WorldNpc03809	WorldNpc03925	8	8			48044	48046				7008					title_48045	context_48045	context_48045,menu_48045	complete_48045	uncom_48045	target_48045	task_TrackInfo_48045	next_48045	CanAcceptMenu_48045	UncompleteMenu_48045	CompleteMenu_48045					1	0	0	0	0		
48046	药材失踪			4	WorldNpc03925	WorldNpc03809	8	8			48045	48047									title_48046	context_48046	context_48046,menu_48046	complete_48046	uncom_48046	target_48046	task_TrackInfo_48046	next_48046	CanAcceptMenu_48046	UncompleteMenu_48046	CompleteMenu_48046					1	0	0	0	0		
48047	配方疑云			4	WorldNpc03809	WorldNpc03809	8	8			48046	48049				7009					title_48047	context_48047	context_48047,menu_48047	complete_48047	uncom_48047	target_48047	task_TrackInfo_48047	next_48047	CanAcceptMenu_48047	UncompleteMenu_48047	CompleteMenu_48047					1	0	0	0	0		
48049	配方疑云			4	WorldNpc03809	WorldNpc03809	8	8			48047	48051									title_48049	context_48049	context_48049,menu_48049	complete_48049	uncom_48049	target_48049	task_TrackInfo_48049	next_48049	CanAcceptMenu_48049	UncompleteMenu_48049	CompleteMenu_48049					1	0	0	0	0		
48051	配方疑云			4	WorldNpc03809	WorldNpc03836	8	8			48049	48052									title_48051	context_48051	context_48051,menu_48051	complete_48051	uncom_48051	target_48051	task_TrackInfo_48051	next_48051	CanAcceptMenu_48051	UncompleteMenu_48051	CompleteMenu_48051					1	0	0	0	0		
48052	配方疑云			4	WorldNpc03836	WorldNpc03836	8	8			48051	48053									title_48052	context_48052	context_48052,menu_48052	complete_48052	uncom_48052	target_48052	task_TrackInfo_48052	next_48052	CanAcceptMenu_48052	UncompleteMenu_48052	CompleteMenu_48052					1	0	0	0	0		
48053	配方疑云			4	WorldNpc03836	WorldNpc03927	8	8			48052	48054									title_48053	context_48053	context_48053,menu_48053	complete_48053	uncom_48053	target_48053	task_TrackInfo_48053	next_48053	CanAcceptMenu_48053	UncompleteMenu_48053	CompleteMenu_48053					1	0	0	0	0		
48054	配方疑云			4	WorldNpc03927	WorldNpc03927	8	8			48053	48055									title_48054	context_48054	context_48054,menu_48054	complete_48054	uncom_48054	target_48054	task_TrackInfo_48054	next_48054	CanAcceptMenu_48054	UncompleteMenu_48054	CompleteMenu_48054					1	0	0	0	0		
48055	配方疑云			4	WorldNpc03927	WorldNpc03809	8	8			48054	48056									title_48055	context_48055	context_48055,menu_48055	complete_48055	uncom_48055	target_48055	task_TrackInfo_48055	next_48055	CanAcceptMenu_48055	UncompleteMenu_48055	CompleteMenu_48055					1	0	0	0	0		
48056	配方疑云			4	WorldNpc03809	WorldNpc03809	8	8			48055	48057									title_48056	context_48056	context_48056,menu_48056	complete_48056	uncom_48056	target_48056	task_TrackInfo_48056	next_48056	CanAcceptMenu_48056	UncompleteMenu_48056	CompleteMenu_48056					1	0	0	0	0		
48057	配方疑云			4	WorldNpc03809	WorldNpc03928	8	8			48056	48058									title_48057	context_48057	context_48057,menu_48057	complete_48057	uncom_48057	target_48057	task_TrackInfo_48057	next_48057	CanAcceptMenu_48057	UncompleteMenu_48057	CompleteMenu_48057					1	0	0	0	0		
48058	配方疑云			4	WorldNpc03928	WorldNpc03928	8	8			48057	48059				7010					title_48058	context_48058	context_48058,menu_48058	complete_48058	uncom_48058	target_48058	task_TrackInfo_48058	next_48058	CanAcceptMenu_48058	UncompleteMenu_48058	CompleteMenu_48058					1	0	0	0	0		
48059	波澜起伏			4	WorldNpc03928	WorldNpc03928	8	8			48058	48061									title_48059	context_48059	context_48059,menu_48059	complete_48059	uncom_48059	target_48059	task_TrackInfo_48059	next_48059	CanAcceptMenu_48059	UncompleteMenu_48059	CompleteMenu_48059					1	0	0	0	0		
48061	波澜起伏			4	WorldNpc03928	WorldNpc03928	8	8			48059	48062									title_48061	context_48061	context_48061,menu_48061	complete_48061	uncom_48061	target_48061	task_TrackInfo_48061	next_48061	CanAcceptMenu_48061	UncompleteMenu_48061	CompleteMenu_48061					1	0	0	0	0		
48062	波澜起伏			4	WorldNpc03928	WorldNpc03836	8	8			48061	48063									title_48062	context_48062	context_48062,menu_48062	complete_48062	uncom_48062	target_48062	task_TrackInfo_48062	next_48062	CanAcceptMenu_48062	UncompleteMenu_48062	CompleteMenu_48062					1	0	0	0	0		
48063	波澜起伏			4	WorldNpc03836	ItemNpc02803	8	8			48062	48064				7011,7013					title_48063	context_48063	context_48063,menu_48063	complete_48063	uncom_48063	target_48063	task_TrackInfo_48063	next_48063	CanAcceptMenu_48063	UncompleteMenu_48063	CompleteMenu_48063					1	0	0	0	0		
48064	波澜起伏			4	ItemNpc02803	WorldNpc03836	8	8			48063	48065				7012					title_48064	context_48064	context_48064,menu_48064	complete_48064	uncom_48064	target_48064	task_TrackInfo_48064	next_48064	CanAcceptMenu_48064	UncompleteMenu_48064	CompleteMenu_48064					1	0	0	0	0		
48065	波澜起伏			4	WorldNpc03836	WorldNpc03928	8	8			48064	48066									title_48065	context_48065	context_48065,menu_48065	complete_48065	uncom_48065	target_48065	task_TrackInfo_48065	next_48065	CanAcceptMenu_48065	UncompleteMenu_48065	CompleteMenu_48065					1	0	0	0	0		
48066	波澜起伏			4	WorldNpc03928	WorldNpc03928	8	8			48065	48067				7014					title_48066	context_48066	context_48066,menu_48066	complete_48066	uncom_48066	target_48066	task_TrackInfo_48066	next_48066	CanAcceptMenu_48066	UncompleteMenu_48066	CompleteMenu_48066					1	0	0	0	0		
48067	波澜起伏			4	WorldNpc03928	WorldNpc03928	8	8			48066	48070				7015					title_48067	context_48067	context_48067,menu_48067	complete_48067	uncom_48067	target_48067	task_TrackInfo_48067	next_48067	CanAcceptMenu_48067	UncompleteMenu_48067	CompleteMenu_48067					1	0	0	0	0		
48070	波澜起伏			4	WorldNpc03928	WorldNpc03809	8	8			48067	48071				7016,7017					title_48070	context_48070	context_48070,menu_48070	complete_48070	uncom_48070	target_48070	task_TrackInfo_48070	next_48070	CanAcceptMenu_48070	UncompleteMenu_48070	CompleteMenu_48070					1	0	0	0	0		
48071	毒蛛金钗			4	WorldNpc03809	WorldNpc03809	8	8			48070	48073									title_48071	context_48071	context_48071,menu_48071	complete_48071	uncom_48071	target_48071	task_TrackInfo_48071	next_48071	CanAcceptMenu_48071	UncompleteMenu_48071	CompleteMenu_48071					1	0	0	0	0		
48072	毒蛛金钗			4	WorldNpc03809	WorldNpc03928	8	8			48071	48074																														
48074	毒蛛金钗			4	WorldNpc03928	WorldNpc03928	8	8			48073	48075									title_48074	context_48074	context_48074,menu_48074	complete_48074	uncom_48074	target_48074	task_TrackInfo_48074	next_48074	CanAcceptMenu_48074	UncompleteMenu_48074	CompleteMenu_48074					1	0	0	0	0		
48075	毒蛛金钗			4	WorldNpc03928	WorldNpc03809	8	8			48074	48076									title_48075	context_48075	context_48075,menu_48075	complete_48075	uncom_48075	target_48075	task_TrackInfo_48075	next_48075	CanAcceptMenu_48075	UncompleteMenu_48075	CompleteMenu_48075					1	0	0	0	0		
48076	毒蛛金钗			4	WorldNpc03809	WorldNpc03809	8	8			48075	48079									title_48076	context_48076	context_48076,menu_48076	complete_48076	uncom_48076	target_48076	task_TrackInfo_48076	next_48076	CanAcceptMenu_48076	UncompleteMenu_48076	CompleteMenu_48076					1	0	0	0	0		
48079	毒蛛金钗			4	WorldNpc03809	WorldNpc03809	8	8			48076	48080									title_48079	context_48079	context_48079,menu_48079	complete_48079	uncom_48079	target_48079	task_TrackInfo_48079	next_48079	CanAcceptMenu_48079	UncompleteMenu_48079	CompleteMenu_48079					1	0	0	0	0		
48080	毒蛛金钗			4	WorldNpc03809	WorldNpc03812	8	8			48079	48081				7018,7019					title_48080	context_48080	context_48080,menu_48080	complete_48080	uncom_48080	target_48080	task_TrackInfo_48080	next_48080	CanAcceptMenu_48080	UncompleteMenu_48080	CompleteMenu_48080					1	0	0	0	0		
48081	毒蛛金钗			4	WorldNpc03812	WorldNpc03816	8	8			48080	48082									title_48081	context_48081	context_48081,menu_48081	complete_48081	uncom_48081	target_48081	task_TrackInfo_48081	next_48081	CanAcceptMenu_48081	UncompleteMenu_48081	CompleteMenu_48081					1	0	0	0	0		
48082	药材失踪			4	WorldNpc03810	WorldNpc03812	8	8			48033	48035									title_48082	context_48082	context_48082,menu_48082	complete_48082	uncom_48082	target_48082	task_TrackInfo_48082	next_48082	CanAcceptMenu_48082	UncompleteMenu_48082	CompleteMenu_48082					1	0	0	0	0		
48083	毒蛛金钗				WorldNpc03816	WorldNpc03930	8	8			48082	48084									title_48083	context_48083	context_48083,menu_48083	complete_48083	uncom_48083	target_48083	task_TrackInfo_48083	next_48083	CanAcceptMenu_48083	UncompleteMenu_48083	CompleteMenu_48083					1	0	0	0	0		
48084	不翼而飞			4	WorldNpc03930	WorldNpc03930	8	8			48083	48085									title_48084	context_48084	context_48084,menu_48084	complete_48084	uncom_48084	target_48084	task_TrackInfo_48084	next_48084	CanAcceptMenu_48084	UncompleteMenu_48084	CompleteMenu_48084					1	0	0	0	0		
48085	不翼而飞			4	WorldNpc03930	WorldNpc03837	8	8			48084	48086									title_48085	context_48085	context_48085,menu_48085	complete_48085	uncom_48085	target_48085	task_TrackInfo_48085	next_48085	CanAcceptMenu_48085	UncompleteMenu_48085	CompleteMenu_48085					1	0	0	0	0		
48086	不翼而飞			4	WorldNpc03837	EventNpc48086	8	8	48087	1	48085	48087									title_48086	context_48086	context_48086,menu_48086	complete_48086	uncom_48086	target_48086	task_TrackInfo_48086	next_48086	CanAcceptMenu_48086	UncompleteMenu_48086	CompleteMenu_48086					1	0	0	0	0		
48087	不翼而飞			4		WorldNpc03837	8	8			48086	48088									title_48087	context_48087	context_48087,menu_48087	complete_48087	uncom_48087	target_48087	task_TrackInfo_48087	next_48087	CanAcceptMenu_48087	UncompleteMenu_48087	CompleteMenu_48087					1	0	0	0	0		
48088	不翼而飞			4	WorldNpc03837	WorldNpc03837	8	8			48087	48089									title_48088	context_48088	context_48088,menu_48088	complete_48088	uncom_48088	target_48088	task_TrackInfo_48088	next_48088	CanAcceptMenu_48088	UncompleteMenu_48088	CompleteMenu_48088					1	0	0	0	0		
48089	不翼而飞			4	WorldNpc03837	WorldNpc03820	8	8			48088	48090									title_48089	context_48089	context_48089,menu_48089	complete_48089	uncom_48089	target_48089	task_TrackInfo_48089	next_48089	CanAcceptMenu_48089	UncompleteMenu_48089	CompleteMenu_48089					1	0	0	0	0		
48090	不翼而飞			4	WorldNpc03820	WorldNpc03820	8	8			48089	48091									title_48090	context_48090	context_48090,menu_48090	complete_48090	uncom_48090	target_48090	task_TrackInfo_48090	next_48090	CanAcceptMenu_48090	UncompleteMenu_48090	CompleteMenu_48090					1	0	0	0	0		
48091	不翼而飞			4	WorldNpc03820	WorldNpc05102	8	24			48090	48092									title_48091	context_48091	context_48091,menu_48091	complete_48091	uncom_48091	target_48091	task_TrackInfo_48091	next_48091	CanAcceptMenu_48091	UncompleteMenu_48091	CompleteMenu_48091					1	0	0	0	0		
48092	不翼而飞			4	WorldNpc05102	WorldNpc05102	24	24			48091	48095									title_48092	context_48092	context_48092,menu_48092	complete_48092	uncom_48092	target_48092	task_TrackInfo_48092	next_48092	CanAcceptMenu_48092	UncompleteMenu_48092	CompleteMenu_48092					1	0	0	0	0		
48095	不翼而飞			4	WorldNpc05102	WorldNpc05105	24	24			48092	48096									title_48095	context_48095	context_48095,menu_48095	complete_48095	uncom_48095	target_48095	task_TrackInfo_48095	next_48095	CanAcceptMenu_48095	UncompleteMenu_48095	CompleteMenu_48095					1	0	0	0	0		
48096	莫名身亡			4	WorldNpc05105	WorldNpc05105	24	24			48095	48097				7025					title_48096	context_48096	context_48096,menu_48096	complete_48096	uncom_48096	target_48096	task_TrackInfo_48096	next_48096	CanAcceptMenu_48096	UncompleteMenu_48096	CompleteMenu_48096					1	0	0	0	0		
48097	莫名身亡			4	WorldNpc05105	WorldNpc05104	24	24			48096	4899									title_48097	context_48097	context_48097,menu_48097	complete_48097	uncom_48097	target_48097	task_TrackInfo_48097	next_48097	CanAcceptMenu_48097	UncompleteMenu_48097	CompleteMenu_48097					1	0	0	0	0		
48099	莫名身亡			4	WorldNpc05104	WorldNpc05105	24	24			48097	48100																														
48100	莫名身亡			4	WorldNpc05105	WorldNpc05105	24	24			48097	48101									title_48100	context_48100	context_48100,menu_48100	complete_48100	uncom_48100	target_48100	task_TrackInfo_48100	next_48100	CanAcceptMenu_48100	UncompleteMenu_48100	CompleteMenu_48100					1	0	0	0	0		
48101	莫名身亡			4	WorldNpc05105	WorldNpc05105	24	24			48100	48102									title_48101	context_48101	context_48101,menu_48101	complete_48101	uncom_48101	target_48101	task_TrackInfo_48101	next_48101	CanAcceptMenu_48101	UncompleteMenu_48101	CompleteMenu_48101					1	0	0	0	0		
48102	莫名身亡			4	WorldNpc05105	WorldNpc05103	24	24			48101	48103									title_48102	context_48102	context_48102,menu_48102	complete_48102	uncom_48102	target_48102	task_TrackInfo_48102	next_48102	CanAcceptMenu_48102	UncompleteMenu_48102	CompleteMenu_48102					1	0	0	0	0		
48103	莫名身亡			4	WorldNpc05103	WorldNpc05103	24	24			48102	48104									title_48103	context_48103	context_48103,menu_48103	complete_48103	uncom_48103	target_48103	task_TrackInfo_48103	next_48103	CanAcceptMenu_48103	UncompleteMenu_48103	CompleteMenu_48103					1	0	0	0	0		
48104	莫名身亡			4	WorldNpc05103	WorldNpc05102	24	24			48103	48105									title_48104	context_48104	context_48104,menu_48104	complete_48104	uncom_48104	target_48104	task_TrackInfo_48104	next_48104	CanAcceptMenu_48104	UncompleteMenu_48104	CompleteMenu_48104					1	0	0	0	0		
48105	莫名身亡			4	WorldNpc05102	WorldNpc05102	24	24			48104	48107									title_48105	context_48105	context_48105,menu_48105	complete_48105	uncom_48105	target_48105	task_TrackInfo_48105	next_48105	CanAcceptMenu_48105	UncompleteMenu_48105	CompleteMenu_48105					1	0	0	0	0		
48107	莫名身亡			4	WorldNpc05102	EventNpc48107	24	24	48108	1	48105	48108									title_48107	context_48107	context_48107,menu_48107	complete_48107	uncom_48107	target_48107	task_TrackInfo_48107	next_48107	CanAcceptMenu_48107	UncompleteMenu_48107	CompleteMenu_48107					1	0	0	0	0		
48108	以血起誓			4		WorldNpc05105	24	24			48107	48109									title_48108	context_48108	context_48108,menu_48108	complete_48108	uncom_48108	target_48108	task_TrackInfo_48108	next_48108	CanAcceptMenu_48108	UncompleteMenu_48108	CompleteMenu_48108					1	0	0	0	0		
