STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING														
7019	WorldNpc03316	story_46098_2	storymenu_46098_2	9607	0	storyinfo_46098	7															
7020	WorldNpc05094	story_46114_1	storymenu_46114_1	9607	0	storyinfo_46114	24															
7020	WorldNpc05094	story_46114_2	storymenu_46114_2	9607	0	storyinfo_46114	24															
7021	WorldNpc05095	story_46117_1	storymenu_46117_1	9607	0	storyinfo_46117	24															
7021	WorldNpc05095	story_46117_2	storymenu_46117_2	9607	0	storyinfo_46117	24															
7022	WorldNpc05095	story_46125_1	storymenu_46125_1	9607	0	storyinfo_46125	24															
7022	WorldNpc05095	story_46125_2	storymenu_46125_2	9607	0	storyinfo_46125	24															
7023	WorldNpc05101	story_46135_1	storymenu_46135_1	9607	0	storyinfo_46135	24															
7023	WorldNpc05101	story_46135_2	storymenu_46135_2	9607	0	storyinfo_46135	24															
7024	WorldNpc03305	story_46138_1	storymenu_46138_1	9607	0	storyinfo_46138	7															
7024	WorldNpc03305	story_46138_2	storymenu_46138_2	9607	0	storyinfo_46138	7															
7025	WorldNpc04577	story_46144_1	storymenu_46144_1	9607	0	storyinfo_46144	11															
7025	WorldNpc04577	story_46144_2	storymenu_46144_2	9607	0	storyinfo_46144	11															
7026	WorldNpc04577	story_46148_1	storymenu_46148_1	9607	0	storyinfo_46148	11															
7026	WorldNpc04577	story_46148_2	storymenu_46148_2	9607	0	storyinfo_46148	11															
7027	WorldNpc04431	story_46151_1	storymenu_46151_1	9607	0	storyinfo_46151	11															
7027	WorldNpc04431	story_46151_2	storymenu_46151_2	9607	0	storyinfo_46151	11															
7028	WorldNpc04405	story_46156_1	storymenu_46156_1	9607	0	storyinfo_46156	11															
7028	WorldNpc04405	story_46156_2	storymenu_46156_2	9607	0	storyinfo_46156	11															
7029	WorldNpc04401	story_46158_1	storymenu_46158_1	9607	0	storyinfo_46158	11															
7029	WorldNpc04401	story_46158_2	storymenu_46158_2	9607	0	storyinfo_46158	11															
7030	WorldNpc04714	story_46172_1	storymenu_46172_1	9607	0	storyinfo_46172	11															
7030	WorldNpc04714	story_46172_2	storymenu_46172_2	9607	0	storyinfo_46172	11															
7031	WorldNpc04431	story_46176_1	storymenu_46176_1	9607	0	storyinfo_46176	11															
7031	WorldNpc04431	story_46176_2	storymenu_46176_2	9607	0	storyinfo_46176	11															
7032	WorldNpc03451	story_46189_1	storymenu_46189_1	9607	0	storyinfo_46189	7															
7032	WorldNpc03451	story_46189_2	storymenu_46189_2	9607	0	storyinfo_46189	7															
7033	WorldNpc03305	story_46191_1	storymenu_46191_1	9607	0	storyinfo_46191	7															
7033	WorldNpc03305	story_46191_2	storymenu_46191_2	9607	0	storyinfo_46191	7															
7034	WorldNpc02035	story_46195_1	storymenu_46195_1	9607	0	storyinfo_46195	19															
7034	WorldNpc02035	story_46195_2	storymenu_46195_2	9607	0	storyinfo_46195	19															
7035	WorldNpc02037	story_46197_1	storymenu_46197_1	9607	0	storyinfo_46197	19															
7035	WorldNpc02037	story_46197_2	storymenu_46197_2	9607	0	storyinfo_46197	19															
7036	WorldNpc02038	story_46200_1	storymenu_46200_1	9607	0	storyinfo_46200	19															
7036	WorldNpc02038	story_46200_2	storymenu_46200_2	9607	0	storyinfo_46200	19															
7037	WorldNpc02039	story_46208_1	storymenu_46208_1	9607	0	storyinfo_46208	19															
7037	WorldNpc02039	story_46208_2	storymenu_46208_2	9607	0	storyinfo_46208	19															
7038	WorldNpc02042	story_46210_1	storymenu_46210_1	9607	0	storyinfo_46210	19															
7038	WorldNpc02042	story_46210_2	storymenu_46210_2	9607	0	storyinfo_46210	19															
7039	WorldNpc02041	story_46213_1	storymenu_46213_1	9607	0	storyinfo_46213	19															
7039	WorldNpc02041	story_46213_2	storymenu_46213_2	9607	0	storyinfo_46213	19															
7040	WorldNpc02035	story_46215_1	storymenu_46215_1	9607	0	storyinfo_46215	19															
7040	WorldNpc02035	story_46215_2	storymenu_46215_2	9607	0	storyinfo_46215	19															
7041	WorldNpc02037	story_46221_1	storymenu_46221_1	9607	0	storyinfo_46221	19															
7041	WorldNpc02037	story_46221_2	storymenu_46221_2	9607	0	storyinfo_46221	19															
7042	WorldNpc02039	story_46223_1	storymenu_46223_1	9607	0	storyinfo_46223	19															
7042	WorldNpc02039	story_46223_2	storymenu_46223_2	9607	0	storyinfo_46223	19															
7043	WorldNpc02041	story_46226_1	storymenu_46226_1	9607	0	storyinfo_46226	19															
7043	WorldNpc02041	story_46226_2	storymenu_46226_2	9607	0	storyinfo_46226	19															
7043	WorldNpc02041	story_46226_3	storymenu_46226_3	9607	0	storyinfo_46226	19															
7089																						
7090																						
7091																						
7092																						
7093																						
7094																						
7095																						
7096																						
7097																						
7098																						
7099																						
7100																						
7101																						
7102																						
7103																						
7104																						
7105																						
7106																						
7107																						
7108																						
7109																						
7110																						
7111																						
7112																						
7113																						
7114																						
7115																						
7116																						
7117																						
7118																						
7119																						
7120																						
7121																						
7122																						
7123																						
7124																						
7125																						
7126																						
7127																						
7128																						
7129																						
7130																						
7131																						
7132																						
7133																						
7134																						
7135																						
7136																						
7137																						
7138																						
7139																						
7140																						
7141																						
7142																						
7143																						
7144																						
7145																						
7146																						
7147																						
7148																						
7149																						
7150																						
7151																						
7152																						
7153																						
7154																						
7155																						
7156																						
7157																						
7158																						
7159																						
7160																						
7161																						
7162																						
7163																						
7164																						
7165																						
7166																						
7167																						
7168																						
7169																						
7170																						
7171																						
7172																						
7173																						
7174																						
7175																						
7176																						
7177																						
7178																						
7179																						
7180																						
7181																						
7182																						
7183																						
7184																						
7185																						
7186																						
7187																						
7188																						
7189																						
7190																						
7191																						
7192																						
7193																						
7194																						
7195																						
7196																						
7197																						
7198																						
7199																						
7200	WorldNpc08519	story46291_1	storymenu46291_1	9607	0	storyinfo46291	13															
7201	WorldNpc02692	story46338_1	storymenu46338_1	9607	0	storyinfo46338	10															
7201	WorldNpc02692	story46338_2	storymenu46338_2	9607	0	storyinfo46338	10															
7203	WorldNpc02693	story46340_2	storymenu46340_2	9607	0	storyinfo46340_2	10															
7204	WorldNpc02698	story46344_1	storymenu46344_1	9607	0	storyinfo46344	10															
7204	WorldNpc02698	story46344_2	storymenu46344_2	9607	0	storyinfo46344	10															
7205	WorldNpc02642	story46361_1	storymenu46361_1	9607	0	storyinfo46361	10															
7206	WorldNpc02696	story46363_1	storymenu46363_1	9607	0	storyinfo46363	10															
7208	WorldNpc02696	story46378_1	storymenu46378_1	9607	0	storyinfo46378	10															
7208	WorldNpc02696	story46378_2	storymenu46378_2	9607	0	storyinfo46378	10															
7209	WorldNpc03305	story46386_1	storymenu46386_1	9607	0	storyinfo46386	9															
7210	WorldNpc02573	story46391_1	storymenu46391_1	9607	0	storyinfo46391	9															
7211	WorldNpc02576	story46410_1	storymenu46410_1	9607	0	storyinfo46410	9															
7212	WorldNpc02576	story46422_1	storymenu46422_1	9607	0	storyinfo46422	9															
7213	WorldNpc02574	story46428_1	storymenu46428_1	9607	0	storyinfo46428	9															
7214	WorldNpc03305	story46434_1	storymenu46434_1	9607	0	storyinfo46434	7															
7215	WorldNpc06231	story46436_1	storymenu46436_1	9607	0	storyinfo46436	22															
7216	WorldNpc06232	story46447_1	storymenu46447_1	9607	0	storyinfo46447	22															
7217	WorldNpc06237	story46452_1	storymenu46452_1	9607	0	storyinfo46452	22															
7218	WorldNpc06230	story46455_1	storymenu46455_1	9607	0	storyinfo46455	22															
7219	WorldNpc06240	story46461_1	storymenu46461_1	9607	0	storyinfo46461	22															
7220	WorldNpc06241	story46464_1	storymenu46464_1	9607	0	storyinfo46464	22															
7221	WorldNpc06242	story46469_1	storymenu46469_1	9607	0	storyinfo46469	22															
7222	WorldNpc06236 	story46471_1	storymenu46471_1	9607	0	storyinfo46471_1	22															
7223	WorldNpc06236 	story46471_2	storymenu46471_2	9607	0	storyinfo46471_2	22															
7224																						
7225																						
7226																						
7227																						
7228																						
7229																						
7230																						
7231																						
7232																						
7233																						
7234																						
7235																						
7236																						
7237																						
7238																						
7239																						
7240																						
7241																						
7242																						
7243																						
7244																						
7245																						
7246																						
7247																						
7248																						
7249																						
7250																						
7251																						
7252																						
7253																						
7254																						
7255																						
7256																						
7257																						
7258																						
7259																						
7260																						
7261																						
7262																						
